396	922.6
397	921.2
398	919.8
399	918.4
400	917
401	916.2
402	915.4
403	914.6
404	913.8
405	913
406	912.8
407	912.6
408	912.4
409	912.2
410	912
411	912.4
412	912.8
413	913.2
414	913.6
415	914
416	915.4
417	916.8
418	918.2
419	919.6
420	921
421	923
422	925
423	927
424	929
425	931
426	928.8
427	926.6
428	924.4
429	922.2
430	920
431	920.2
432	920.4
433	920.6
434	920.8
435	921
436	921.2
437	921.4
438	921.6
439	921.8
440	922
441	920.2
442	918.4
443	916.6
444	914.8
445	913
446	912.8
447	912.6
448	912.4
449	912.2
450	912
451	911.6
452	911.2
453	910.8
454	910.4
455	910
456	909.6
457	909.2
458	908.8
459	908.4
460	908
461	909.4
462	910.8
463	912.2
464	913.6
465	915
466	915.8
467	916.6
468	917.4
469	918.2
470	919
471	918.6
472	918.2
473	917.8
474	917.4
475	917
476	918.6
477	920.2
478	921.8
479	923.4
480	925
481	928.8
482	932.6
483	936.4
484	940.2
485	944
486	936.6
487	929.2
488	921.8
489	914.4
490	907
491	906.8
492	906.6
493	906.4
494	906.2
495	906
496	906.6
497	907.2
498	907.8
499	908.4
500	909
501	907.8
502	906.6
503	905.4
504	904.2
505	903
506	904.8
507	906.6
508	908.4
509	910.2
510	912
511	912.8
512	913.6
513	914.4
514	915.2
515	916
516	916.4
517	916.8
518	917.2
519	917.6
520	918
521	917.8
522	917.6
523	917.4
524	917.2
525	917
526	916.8
527	916.6
528	916.4
529	916.2
530	916
531	916.4
532	916.8
533	917.2
534	917.6
535	918
536	917.8
537	917.6
538	917.4
539	917.2
540	917
541	915.6
542	914.2
543	912.8
544	911.4
545	910
546	908.6
547	907.2
548	905.8
549	904.4
550	903
551	905
552	907
553	909
554	911
555	913
556	913.8
557	914.6
558	915.4
559	916.2
560	917
561	918.6
562	920.2
563	921.8
564	923.4
565	925
566	924.4
567	923.8
568	923.2
569	922.6
570	922
571	923
572	924
573	925
574	926
575	927
576	925.4
577	923.8
578	922.2
579	920.6
580	919
581	920
582	921
583	922
584	923
585	924
586	921.6
587	919.2
588	916.8
589	914.4
590	912
591	911.8
592	911.6
593	911.4
594	911.2
595	911
596	911
597	911
598	911
599	911
600	911
601	912.4
602	913.8
603	915.2
604	916.6
605	918
606	918.8
607	919.6
608	920.4
609	921.2
610	922
611	921.6
612	921.2
613	920.8
614	920.4
615	920
616	920
617	920
618	920
619	920
620	920
621	920.6
622	921.2
623	921.8
624	922.4
625	923
626	922
627	921
628	920
629	919
630	918
631	918.4
632	918.8
633	919.2
634	919.6
635	920
636	917.8
637	915.6
638	913.4
639	911.2
640	909
641	909.6
642	910.2
643	910.8
644	911.4
645	912
646	912.2
647	912.4
648	912.6
649	912.8
650	913
651	912.4
652	911.8
653	911.2
654	910.6
655	910
656	911.6
657	913.2
658	914.8
659	916.4
660	918
661	920
662	922
663	924
664	926
665	928
666	927.8
667	927.6
668	927.4
669	927.2
670	927
671	925.4
672	923.8
673	922.2
674	920.6
675	919
676	919.2
677	919.4
678	919.6
679	919.8
680	920
681	919.4
682	918.8
683	918.2
684	917.6
685	917
686	916.8
687	916.6
688	916.4
689	916.2
690	916
691	916
692	916
693	916
694	916
695	916
696	914.4
697	912.8
698	911.2
699	909.6
700	908
701	908.6
702	909.2
703	909.8
704	910.4
705	911
706	910.8
707	910.6
708	910.4
709	910.2
710	910
711	911.4
712	912.8
713	914.2
714	915.6
715	917
716	919.2
717	921.4
718	923.6
719	925.8
720	928
721	926.8
722	925.6
723	924.4
724	923.2
725	922
726	921.2
727	920.4
728	919.6
729	918.8
730	918
731	919.8
732	921.6
733	923.4
734	925.2
735	927
736	925.8
737	924.6
738	923.4
739	922.2
740	921
741	920.4
742	919.8
743	919.2
744	918.6
745	918
746	918.4
747	918.8
748	919.2
749	919.6
750	920
751	917.8
752	915.6
753	913.4
754	911.2
755	909
756	909.4
757	909.8
758	910.2
759	910.6
760	911
761	911
762	911
763	911
764	911
765	911
766	912.8
767	914.6
768	916.4
769	918.2
770	920
771	920.4
772	920.8
773	921.2
774	921.6
775	922
776	921.6
777	921.2
778	920.8
779	920.4
780	920
781	919.6
782	919.2
783	918.8
784	918.4
785	918
786	917.8
787	917.6
788	917.4
789	917.2
790	917
791	916.8
792	916.6
793	916.4
794	916.2
795	916
796	916.2
797	916.4
798	916.6
799	916.8
800	917
801	917.6
802	918.2
803	918.8
804	919.4
805	920
806	918.8
807	917.6
808	916.4
809	915.2
810	914
811	913.4
812	912.8
813	912.2
814	911.6
815	911
816	912.2
817	913.4
818	914.6
819	915.8
820	917
821	917
822	917
823	917
824	917
825	917
826	914
827	911
828	908
829	905
830	902
831	904.6
832	907.2
833	909.8
834	912.4
835	915
836	914.8
837	914.6
838	914.4
839	914.2
840	914
841	914.6
842	915.2
843	915.8
844	916.4
845	917
846	918.8
847	920.6
848	922.4
849	924.2
850	926
851	926.4
852	926.8
853	927.2
854	927.6
855	928
856	927.6
857	927.2
858	926.8
859	926.4
860	926
861	924.4
862	922.8
863	921.2
864	919.6
865	918
866	916.2
867	914.4
868	912.6
869	910.8
870	909
871	910.6
872	912.2
873	913.8
874	915.4
875	917
876	922.8
877	928.6
878	934.4
879	940.2
880	946
881	939.4
882	932.8
883	926.2
884	919.6
885	913
886	912.2
887	911.4
888	910.6
889	909.8
890	909
891	908.6
892	908.2
893	907.8
894	907.4
895	907
896	907.2
897	907.4
898	907.6
899	907.8
900	908
901	908.6
902	909.2
903	909.8
904	910.4
905	911
906	913.4
907	915.8
908	918.2
909	920.6
910	923
911	921.6
912	920.2
913	918.8
914	917.4
915	916
916	915.6
917	915.2
918	914.8
919	914.4
920	914
921	913.6
922	913.2
923	912.8
924	912.4
925	912
926	910.6
927	909.2
928	907.8
929	906.4
930	905
931	904.2
932	903.4
933	902.6
934	901.8
935	901
936	900.8
937	900.6
938	900.4
939	900.2
940	900
941	901.4
942	902.8
943	904.2
944	905.6
945	907
946	908.2
947	909.4
948	910.6
949	911.8
950	913
951	912.6
952	912.2
953	911.8
954	911.4
955	911
956	911.2
957	911.4
958	911.6
959	911.8
960	912
961	912
962	912
963	912
964	912
965	912
966	911.8
967	911.6
968	911.4
969	911.2
970	911
971	912.4
972	913.8
973	915.2
974	916.6
975	918
976	916.8
977	915.6
978	914.4
979	913.2
980	912
981	908
982	904
983	900
984	896
985	892
986	895.6
987	899.2
988	902.8
989	906.4
990	910
991	908.8
992	907.6
993	906.4
994	905.2
995	904
996	907.4
997	910.8
998	914.2
999	917.6
1000	921
1001	921
1002	921
1003	921
1004	921
1005	921
1006	918.4
1007	915.8
1008	913.2
1009	910.6
1010	908
1011	908.2
1012	908.4
1013	908.6
1014	908.8
1015	909
1016	909.4
1017	909.8
1018	910.2
1019	910.6
1020	911
1021	912.8
1022	914.6
1023	916.4
1024	918.2
1025	920
1026	921.8
1027	923.6
1028	925.4
1029	927.2
1030	929
1031	923.8
1032	918.6
1033	913.4
1034	908.2
1035	903
1036	903.4
1037	903.8
1038	904.2
1039	904.6
1040	905
1041	903.8
1042	902.6
1043	901.4
1044	900.2
1045	899
1046	899
1047	899
1048	899
1049	899
1050	899
1051	898.8
1052	898.6
1053	898.4
1054	898.2
1055	898
1056	899.4
1057	900.8
1058	902.2
1059	903.6
1060	905
1061	904.8
1062	904.6
1063	904.4
1064	904.2
1065	904
1066	903.8
1067	903.6
1068	903.4
1069	903.2
1070	903
1071	903.6
1072	904.2
1073	904.8
1074	905.4
1075	906
1076	906.6
1077	907.2
1078	907.8
1079	908.4
1080	909
1081	908.6
1082	908.2
1083	907.8
1084	907.4
1085	907
1086	907.4
1087	907.8
1088	908.2
1089	908.6
1090	909
1091	906.6
1092	904.2
1093	901.8
1094	899.4
1095	897
1096	896.6
1097	896.2
1098	895.8
1099	895.4
1100	895
1101	895.4
1102	895.8
1103	896.2
1104	896.6
1105	897
1106	897
1107	897
1108	897
1109	897
1110	897
1111	898.6
1112	900.2
1113	901.8
1114	903.4
1115	905
1116	905
1117	905
1118	905
1119	905
1120	905
1121	907
1122	909
1123	911
1124	913
1125	915
1126	918
1127	921
1128	924
1129	927
1130	930
1131	927.2
1132	924.4
1133	921.6
1134	918.8
1135	916
1136	916
1137	916
1138	916
1139	916
1140	916
1141	915.2
1142	914.4
1143	913.6
1144	912.8
1145	912
1146	910.6
1147	909.2
1148	907.8
1149	906.4
1150	905
1151	904.8
1152	904.6
1153	904.4
1154	904.2
1155	904
1156	904.6
1157	905.2
1158	905.8
1159	906.4
1160	907
1161	907
1162	907
1163	907
1164	907
1165	907
1166	908
1167	909
1168	910
1169	911
1170	912
1171	913.6
1172	915.2
1173	916.8
1174	918.4
1175	920
1176	920
1177	920
1178	920
1179	920
1180	920
1181	918.4
1182	916.8
1183	915.2
1184	913.6
1185	912
1186	912.2
1187	912.4
1188	912.6
1189	912.8
1190	913
1191	913.6
1192	914.2
1193	914.8
1194	915.4
1195	916
1196	915
1197	914
1198	913
1199	912
1200	911
1201	910
1202	909
1203	908
1204	907
1205	906
1206	905.4
1207	904.8
1208	904.2
1209	903.6
1210	903
1211	903.2
1212	903.4
1213	903.6
1214	903.8
1215	904
1216	904.8
1217	905.6
1218	906.4
1219	907.2
1220	908
1221	907.8
1222	907.6
1223	907.4
1224	907.2
1225	907
1226	910
1227	913
1228	916
1229	919
1230	922
1231	921
1232	920
1233	919
1234	918
1235	917
1236	915.6
1237	914.2
1238	912.8
1239	911.4
1240	910
1241	910.2
1242	910.4
1243	910.6
1244	910.8
1245	911
1246	910.8
1247	910.6
1248	910.4
1249	910.2
1250	910
1251	910.2
1252	910.4
1253	910.6
1254	910.8
1255	911
1256	909.8
1257	908.6
1258	907.4
1259	906.2
1260	905
1261	904.6
1262	904.2
1263	903.8
1264	903.4
1265	903
1266	903
1267	903
1268	903
1269	903
1270	903
1271	903
1272	903
1273	903
1274	903
1275	903
1276	903
1277	903
1278	903
1279	903
1280	903
1281	906.4
1282	909.8
1283	913.2
1284	916.6
1285	920
1286	920.2
1287	920.4
1288	920.6
1289	920.8
1290	921
1291	919.2
1292	917.4
1293	915.6
1294	913.8
1295	912
1296	912.6
1297	913.2
1298	913.8
1299	914.4
1300	915
1301	915.4
1302	915.8
1303	916.2
1304	916.6
1305	917
1306	916
1307	915
1308	914
1309	913
1310	912
1311	911
1312	910
1313	909
1314	908
1315	907
1316	907.8
1317	908.6
1318	909.4
1319	910.2
1320	911
1321	909.8
1322	908.6
1323	907.4
1324	906.2
1325	905
1326	906
1327	907
1328	908
1329	909
1330	910
1331	910.6
1332	911.2
1333	911.8
1334	912.4
1335	913
1336	913.4
1337	913.8
1338	914.2
1339	914.6
1340	915
1341	916.4
1342	917.8
1343	919.2
1344	920.6
1345	922
1346	922.4
1347	922.8
1348	923.2
1349	923.6
1350	924
1351	923.2
1352	922.4
1353	921.6
1354	920.8
1355	920
1356	917.8
1357	915.6
1358	913.4
1359	911.2
1360	909
1361	908.4
1362	907.8
1363	907.2
1364	906.6
1365	906
1366	906.6
1367	907.2
1368	907.8
1369	908.4
1370	909
1371	908.8
1372	908.6
1373	908.4
1374	908.2
1375	908
1376	908.4
1377	908.8
1378	909.2
1379	909.6
1380	910
1381	911.4
1382	912.8
1383	914.2
1384	915.6
1385	917
1386	917
1387	917
1388	917
1389	917
1390	917
1391	917.2
1392	917.4
1393	917.6
1394	917.8
1395	918
1396	918
1397	918
1398	918
1399	918
1400	918
1401	918
1402	918
1403	918
1404	918
1405	918
1406	918.4
1407	918.8
1408	919.2
1409	919.6
1410	920
1411	918.4
1412	916.8
1413	915.2
1414	913.6
1415	912
1416	912
1417	912
1418	912
1419	912
1420	912
1421	912
1422	912
1423	912
1424	912
1425	912
1426	913.4
1427	914.8
1428	916.2
1429	917.6
1430	919
1431	919
1432	919
1433	919
1434	919
1435	919
1436	918.6
1437	918.2
1438	917.8
1439	917.4
1440	917
1441	917.4
1442	917.8
1443	918.2
1444	918.6
1445	919
1446	917.4
1447	915.8
1448	914.2
1449	912.6
1450	911
1451	911.4
1452	911.8
1453	912.2
1454	912.6
1455	913
1456	912.4
1457	911.8
1458	911.2
1459	910.6
1460	910
1461	911.6
1462	913.2
1463	914.8
1464	916.4
1465	918
1466	918
1467	918
1468	918
1469	918
1470	918
1471	918
1472	918
1473	918
1474	918
1475	918
1476	918.2
1477	918.4
1478	918.6
1479	918.8
1480	919
1481	918.8
1482	918.6
1483	918.4
1484	918.2
1485	918
1486	916.6
1487	915.2
1488	913.8
1489	912.4
1490	911
1491	910.8
1492	910.6
1493	910.4
1494	910.2
1495	910
1496	910.4
1497	910.8
1498	911.2
1499	911.6
1500	912
1501	912
1502	912
1503	912
1504	912
1505	912
1506	912
1507	912
1508	912
1509	912
1510	912
1511	913
1512	914
1513	915
1514	916
1515	917
1516	918
1517	919
1518	920
1519	921
1520	922
1521	921.6
1522	921.2
1523	920.8
1524	920.4
1525	920
1526	921
1527	922
1528	923
1529	924
1530	925
1531	924
1532	923
1533	922
1534	921
1535	920
1536	918.8
1537	917.6
1538	916.4
1539	915.2
1540	914
1541	914.2
1542	914.4
1543	914.6
1544	914.8
1545	915
1546	914.6
1547	914.2
1548	913.8
1549	913.4
1550	913
1551	911.6
1552	910.2
1553	908.8
1554	907.4
1555	906
1556	907.8
1557	909.6
1558	911.4
1559	913.2
1560	915
1561	914.8
1562	914.6
1563	914.4
1564	914.2
1565	914
1566	913.8
1567	913.6
1568	913.4
1569	913.2
1570	913
1571	911.4
1572	909.8
1573	908.2
1574	906.6
1575	905
1576	905.2
1577	905.4
1578	905.6
1579	905.8
1580	906
1581	905.6
1582	905.2
1583	904.8
1584	904.4
1585	904
1586	905
1587	906
1588	907
1589	908
1590	909
1591	909.4
1592	909.8
1593	910.2
1594	910.6
1595	911
1596	912
1597	913
1598	914
1599	915
1600	916
1601	916
1602	916
1603	916
1604	916
1605	916
1606	915.2
1607	914.4
1608	913.6
1609	912.8
1610	912
1611	910
1612	908
1613	906
1614	904
1615	902
1616	902
1617	902
1618	902
1619	902
1620	902
1621	901.8
1622	901.6
1623	901.4
1624	901.2
1625	901
1626	901.2
1627	901.4
1628	901.6
1629	901.8
1630	902
1631	902.2
1632	902.4
1633	902.6
1634	902.8
1635	903
1636	904.4
1637	905.8
1638	907.2
1639	908.6
1640	910
1641	911
1642	912
1643	913
1644	914
1645	915
1646	915.2
1647	915.4
1648	915.6
1649	915.8
1650	916
1651	913.4
1652	910.8
1653	908.2
1654	905.6
1655	903
1656	904.2
1657	905.4
1658	906.6
1659	907.8
1660	909
1661	908.6
1662	908.2
1663	907.8
1664	907.4
1665	907
1666	906.2
1667	905.4
1668	904.6
1669	903.8
1670	903
1671	903
1672	903
1673	903
1674	903
1675	903
1676	904
1677	905
1678	906
1679	907
1680	908
1681	908
1682	908
1683	908
1684	908
1685	908
1686	908.4
1687	908.8
1688	909.2
1689	909.6
1690	910
1691	910.2
1692	910.4
1693	910.6
1694	910.8
1695	911
1696	910.2
1697	909.4
1698	908.6
1699	907.8
1700	907
1701	906.8
1702	906.6
1703	906.4
1704	906.2
1705	906
1706	905.2
1707	904.4
1708	903.6
1709	902.8
1710	902
1711	901.6
1712	901.2
1713	900.8
1714	900.4
1715	900
1716	900.2
1717	900.4
1718	900.6
1719	900.8
1720	901
1721	904
1722	907
1723	910
1724	913
1725	916
1726	915.8
1727	915.6
1728	915.4
1729	915.2
1730	915
1731	911.6
1732	908.2
1733	904.8
1734	901.4
1735	898
1736	898.2
1737	898.4
1738	898.6
1739	898.8
1740	899
1741	899.4
1742	899.8
1743	900.2
1744	900.6
1745	901
1746	899.8
1747	898.6
1748	897.4
1749	896.2
1750	895
1751	895.4
1752	895.8
1753	896.2
1754	896.6
1755	897
1756	897
1757	897
1758	897
1759	897
1760	897
1761	898.8
1762	900.6
1763	902.4
1764	904.2
1765	906
1766	906
1767	906
1768	906
1769	906
1770	906
1771	905.2
1772	904.4
1773	903.6
1774	902.8
1775	902
1776	901.2
1777	900.4
1778	899.6
1779	898.8
1780	898
1781	898.6
1782	899.2
1783	899.8
1784	900.4
1785	901
1786	900.2
1787	899.4
1788	898.6
1789	897.8
1790	897
1791	898.4
1792	899.8
1793	901.2
1794	902.6
1795	904
1796	903.4
1797	902.8
1798	902.2
1799	901.6
1800	901
1801	901.4
1802	901.8
1803	902.2
1804	902.6
1805	903
1806	904
1807	905
1808	906
1809	907
1810	908
1811	907
1812	906
1813	905
1814	904
1815	903
1816	902
1817	901
1818	900
1819	899
1820	898
1821	897.4
1822	896.8
1823	896.2
1824	895.6
1825	895
1826	895.2
1827	895.4
1828	895.6
1829	895.8
1830	896
1831	897
1832	898
1833	899
1834	900
1835	901
1836	900
1837	899
1838	898
1839	897
1840	896
1841	897.2
1842	898.4
1843	899.6
1844	900.8
1845	902
1846	902.6
1847	903.2
1848	903.8
1849	904.4
1850	905
1851	904.4
1852	903.8
1853	903.2
1854	902.6
1855	902
1856	901.2
1857	900.4
1858	899.6
1859	898.8
1860	898
1861	899.8
1862	901.6
1863	903.4
1864	905.2
1865	907
1866	906.2
1867	905.4
1868	904.6
1869	903.8
1870	903
1871	902
1872	901
1873	900
1874	899
1875	898
1876	898.4
1877	898.8
1878	899.2
1879	899.6
1880	900
1881	899.8
1882	899.6
1883	899.4
1884	899.2
1885	899
1886	900.4
1887	901.8
1888	903.2
1889	904.6
1890	906
1891	906
1892	906
1893	906
1894	906
1895	906
1896	906.2
1897	906.4
1898	906.6
1899	906.8
1900	907
1901	906.6
1902	906.2
1903	905.8
1904	905.4
1905	905
1906	905.2
1907	905.4
1908	905.6
1909	905.8
1910	906
1911	905.6
1912	905.2
1913	904.8
1914	904.4
1915	904
1916	904.8
1917	905.6
1918	906.4
1919	907.2
1920	908
1921	908.2
1922	908.4
1923	908.6
1924	908.8
1925	909
1926	911.8
1927	914.6
1928	917.4
1929	920.2
1930	923
1931	929.6
1932	936.2
1933	942.8
1934	949.4
1935	956
1936	948.4
1937	940.8
1938	933.2
1939	925.6
1940	918
1941	915.6
1942	913.2
1943	910.8
1944	908.4
1945	906
1946	906.6
1947	907.2
1948	907.8
1949	908.4
1950	909
1951	908.6
1952	908.2
1953	907.8
1954	907.4
1955	907
1956	908
1957	909
1958	910
1959	911
1960	912
1961	911.4
1962	910.8
1963	910.2
1964	909.6
1965	909
1966	910.2
1967	911.4
1968	912.6
1969	913.8
1970	915
1971	915.2
1972	915.4
1973	915.6
1974	915.8
1975	916
1976	916
1977	916
1978	916
1979	916
1980	916
1981	914.6
1982	913.2
1983	911.8
1984	910.4
1985	909
1986	908.8
1987	908.6
1988	908.4
1989	908.2
1990	908
1991	907.4
1992	906.8
1993	906.2
1994	905.6
1995	905
1996	907
1997	909
1998	911
1999	913
2000	915
2001	915.8
2002	916.6
2003	917.4
2004	918.2
2005	919
2006	916.8
2007	914.6
2008	912.4
2009	910.2
2010	908
2011	909.2
2012	910.4
2013	911.6
2014	912.8
2015	914
2016	912.2
2017	910.4
2018	908.6
2019	906.8
2020	905
2021	907.2
2022	909.4
2023	911.6
2024	913.8
2025	916
2026	913.8
2027	911.6
2028	909.4
2029	907.2
2030	905
2031	905.6
2032	906.2
2033	906.8
2034	907.4
2035	908
2036	907.6
2037	907.2
2038	906.8
2039	906.4
2040	906
2041	906.4
2042	906.8
2043	907.2
2044	907.6
2045	908
2046	907.6
2047	907.2
2048	906.8
2049	906.4
2050	906
2051	908
2052	910
2053	912
2054	914
2055	916
2056	916
2057	916
2058	916
2059	916
2060	916
2061	916.6
2062	917.2
2063	917.8
2064	918.4
2065	919
2066	920
2067	921
2068	922
2069	923
2070	924
2071	921.8
2072	919.6
2073	917.4
2074	915.2
2075	913
2076	911.6
2077	910.2
2078	908.8
2079	907.4
2080	906
2081	905.8
2082	905.6
2083	905.4
2084	905.2
2085	905
2086	905
2087	905
2088	905
2089	905
2090	905
2091	904.8
2092	904.6
2093	904.4
2094	904.2
2095	904
2096	905.8
2097	907.6
2098	909.4
2099	911.2
2100	913
2101	913.2
2102	913.4
2103	913.6
2104	913.8
2105	914
2106	913.8
2107	913.6
2108	913.4
2109	913.2
2110	913
2111	913
2112	913
2113	913
2114	913
2115	913
2116	911.6
2117	910.2
2118	908.8
2119	907.4
2120	906
2121	905.8
2122	905.6
2123	905.4
2124	905.2
2125	905
2126	904.4
2127	903.8
2128	903.2
2129	902.6
2130	902
2131	903.4
2132	904.8
2133	906.2
2134	907.6
2135	909
2136	908.8
2137	908.6
2138	908.4
2139	908.2
2140	908
2141	908.6
2142	909.2
2143	909.8
2144	910.4
2145	911
2146	910.8
2147	910.6
2148	910.4
2149	910.2
2150	910
2151	910
2152	910
2153	910
2154	910
2155	910
2156	910
2157	910
2158	910
2159	910
2160	910
2161	909.8
2162	909.6
2163	909.4
2164	909.2
2165	909
2166	908.4
2167	907.8
2168	907.2
2169	906.6
2170	906
2171	905.6
2172	905.2
2173	904.8
2174	904.4
2175	904
2176	903.6
2177	903.2
2178	902.8
2179	902.4
2180	902
2181	902.2
2182	902.4
2183	902.6
2184	902.8
2185	903
2186	904.2
2187	905.4
2188	906.6
2189	907.8
2190	909
2191	909.4
2192	909.8
2193	910.2
2194	910.6
2195	911
2196	911.4
2197	911.8
2198	912.2
2199	912.6
2200	913
2201	914.2
2202	915.4
2203	916.6
2204	917.8
2205	919
2206	918.6
2207	918.2
2208	917.8
2209	917.4
2210	917
2211	914.4
2212	911.8
2213	909.2
2214	906.6
2215	904
2216	904.4
2217	904.8
2218	905.2
2219	905.6
2220	906
2221	905.8
2222	905.6
2223	905.4
2224	905.2
2225	905
2226	905
2227	905
2228	905
2229	905
2230	905
2231	904.6
2232	904.2
2233	903.8
2234	903.4
2235	903
2236	904.6
2237	906.2
2238	907.8
2239	909.4
2240	911
2241	911
2242	911
2243	911
2244	911
2245	911
2246	911.2
2247	911.4
2248	911.6
2249	911.8
2250	912
2251	912.2
2252	912.4
2253	912.6
2254	912.8
2255	913
2256	913
2257	913
2258	913
2259	913
2260	913
2261	909.8
2262	906.6
2263	903.4
2264	900.2
2265	897
2266	898.8
2267	900.6
2268	902.4
2269	904.2
2270	906
2271	906
2272	906
2273	906
2274	906
2275	906
2276	904.4
2277	902.8
2278	901.2
2279	899.6
2280	898
2281	898
2282	898
2283	898
2284	898
2285	898
2286	899.4
2287	900.8
2288	902.2
2289	903.6
2290	905
2291	904.8
2292	904.6
2293	904.4
2294	904.2
2295	904
2296	904
2297	904
2298	904
2299	904
2300	904
2301	904.2
2302	904.4
2303	904.6
2304	904.8
2305	905
2306	904.6
2307	904.2
2308	903.8
2309	903.4
2310	903
2311	901.8
2312	900.6
2313	899.4
2314	898.2
2315	897
2316	897.2
2317	897.4
2318	897.6
2319	897.8
2320	898
2321	897.2
2322	896.4
2323	895.6
2324	894.8
2325	894
2326	894.6
2327	895.2
2328	895.8
2329	896.4
2330	897
2331	898.2
2332	899.4
2333	900.6
2334	901.8
2335	903
2336	905
2337	907
2338	909
2339	911
2340	913
2341	911.6
2342	910.2
2343	908.8
2344	907.4
2345	906
2346	906.2
2347	906.4
2348	906.6
2349	906.8
2350	907
2351	906.8
2352	906.6
2353	906.4
2354	906.2
2355	906
2356	906.4
2357	906.8
2358	907.2
2359	907.6
2360	908
2361	906.8
2362	905.6
2363	904.4
2364	903.2
2365	902
2366	901.8
2367	901.6
2368	901.4
2369	901.2
2370	901
2371	900.6
2372	900.2
2373	899.8
2374	899.4
2375	899
2376	898.8
2377	898.6
2378	898.4
2379	898.2
2380	898
2381	898.6
2382	899.2
2383	899.8
2384	900.4
2385	901
